Address,Is address
"Shopping Metr�� Santa Cruz - Piso L2, Rua Domingos de Morais, 2564, Vila Mariana, S�o Paulo",1
"Shopping Morumbi - Piso Lazer, Avenida Roque Petroni J�_nior, 1089, Santo Amaro, S�o Paulo",1
"Avenida Nossa Senhora do Loreto, 1104, Vila Medeiros, Vila Maria, S�o Paulo",1
"Rua Concei�_�o Veloso, 56, Vila Mariana, S�o Paulo",1
"Rua Dom Jo�o Batista da Costa, 70, Vila S��nia, S�o Paulo",1
"2820 Meredyth Dr, Albany, GA 31707",1
"2401 Dawson Rd, Albany, GA 31707",1
"115 N Jackson St, Albany, GA 31701",1
"2700 Dawson Rd, Albany, GA 31707",1
"2726 Ledo Rd Ste 10, Albany, GA 31707",1
"814 N Slappey Blvd, Albany, GA 31701",1
"2703 Dawson Rd, Albany, GA 31707",1
"1214 N Westover Blvd, Albany, GA 31707",1
"2347 Dawson Road, Albany, GA 31707",1
"629 N. Westover Blvd, Albany, GA 31707",1
"2700 Dawson Rd, Albany, GA 31707",1
"2526 Dawson Rd Ste A, Albany, GA 31707",1
"204 S Jackson St, Albany, GA 31701",1
"547 N Westover Blvd, Albany, GA 31707",1
"2733 Dawson Rd, Albany, GA 31707",1
"2610 Dawson Rd, Albany, GA 31707",1
"629 N Westover Blvd, Albany, GA 31707",1
"2332 Whispering Pines Road, Albany, GA 31707",1
"1604 N Slappey Blvd, Albany, GA 31701",1
"202 W Franklin St, Sylvester, GA 31791",1
"117 Marsh St, Armidale, NSW",1
"184 W Clayton St, Athens, GA 30601",1
"197 Oak St, GA 30601",1
"175 Tallassee Rd, Athens, GA 30606",1
"1055 Gaines School Rd Ste 100, Athens, GA 30605",1
"171 College Ave, Athens, GA 30601",1
"393 N Finley St, Athens, GA 30601",1
"259 W Washington St, Athens, GA 30601",1
"401 E Broad St, Athens, GA 30601",1
"1965 Barnett Shoals Rd, Athens, GA 30605",1
"1073 South Milledge Ave, Athens, GA 30605",1
"199 Prince Ave, Athens, GA 30601",1
"1307 Prince Ave, Athens, GA 30606",1
"323 E Broad St, Athens, GA 30601",1
"251 W Clayton St, Athens, GA 30601",1
"334 Prince Ave, Athens, GA 30601",1
"232 W. Hancock Ave., Athens, GA 30601",1
"1675 S. Lumpkin St., Athens, GA 30606",1
"145 E Clayton St, Athens, GA 30601",1
"269 N Hull St, Athens, GA 30601",1
"247 Prince Ave, Athens, GA 30601",1
"1315 Augusta West Pkwy, Augusta, GA 30909",1
"3208 W Wimbledon Dr, Augusta, GA 30909",1
"211 10th Street, Augusta, GA 30901",1
"10 9th St, Augusta, GA 30901",1
"1204 Broad St, Augusta, GA 30901",1
"505 Railroad Ave, North Augusta, GA 29841",1
"2250 Sconyers Way, Augusta, GA 30906",1
"1282 broad street, Augusta, GA 30901",1
"3690 Wheeler Rd, Augusta, GA 30909",1
"1167 Broad St, Augusta, GA 30901",1
"976 Broad St, Augusta, GA 30901",1
"3051 Washington Rd, Augusta, GA 30907",1
"437 Highland Ave, Augusta, GA 30909",1
"Augusta Mall, Augusta, GA 30909",1
"502 Furys Ferry Rd, Augusta, GA 30907",1
"4460 Washington Road, Evans, GA 30809",1
"4300 Towne Centre, Evans, GA 30809",1
"303 North Bel Air Rd, Evans, GA 30809",1
"4357 Washington Road, Evans, GA 30809",1
"5174 Wrightsboro Rd, Grovetown, GA 30813",1
"63 South Western Hwy, Balingup, WA",1
"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",1
"610 W Grove St, Boise, ID 83702",1
"800 W Main Suite 230, Boise, ID 83702",1
"108 S Capitol Blvd, Boise, ID 83702",1
"981 W Grove St, Boise, ID 83702",1
"202 S Capitol Blvd, Boise, ID 83702",1
"276 Bobwhite Ct, Boise, ID 83706",1
"1289 Protest Rd, Boise, ID 83706",1
"246 N 8th St, Boise, ID 83702",1
"204 N Capitol Blvd, Boise, ID 83702",1
"6508 W Fairview Ave, Boise, ID 83704",1
"199 N 8th St, Boise, ID 83702",1
"235 N 5th St, Boise, ID 83702",1
"5220 W Fairview Ave, Boise, ID 83706",1
"11 N Orchard St, Boise, ID 83706",1
"750 W Idaho St, Boise, ID 83702",1
"100 N 8th St, Boise, ID 83702",1
"8061 W Fairview Ave, Boise, ID 83704",1
"1388 S Entertainment Ave, Boise, ID 83709",1
"3801 E Fairview Avenue, Meridian, Boise, ID 83642",1
"320 11th Avenue S, Nampa, ID 83651",1
"3847 1st Ave SE, Cedar Rapids, IA 52402",1
"320 Collins Rd NE, Cedar Rapids, IA 52402",1
"3300 Johnson Ave NW, Cedar Rapids, IA 52405",1
"4755 1st Ave SE, Cedar Rapids, IA 52402",1
"3207 1st Ave SE, Cedar Rapids, IA 52402",1
"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",1
"4362 16th Ave SW, Cedar Rapids, IA 52404",1
"540 Boyson Rd NE, Cedar Rapids, IA 52402",1
"303 2nd Street, Coralville, IA 52241",1
"102 2nd Ave, Coralville, IA 52241",1
"18 S Clinton St, Iowa City, IA 52240",1
"214 N Linn St, Iowa City, IA 52245",1
"330 E Market St, Iowa City, IA 52245",1
"115 East College St, Iowa City, IA 52240",1
"302 E Bloomington St, Iowa City, IA 52245",1
"127 Iowa Ave, Iowa City, IA 52240",1
"503 Westbury Dr Ste 1, Iowa City, IA 52245",1
"117 N Linn St, Iowa City, IA 52245",1
"1940 Lower Muscatine Rd, Iowa City, IA 52240",1
"690 10th St, Marion, IA 52302",1
"150 Richmond St, Chatham-Kent, ON N7M2V2",1
"49289 Us-30, Westport, OR 97016",1
"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",1
"1250 Broadway, Columbus, GA 31901",1
"2523 Airport Thruway, Columbus, GA 31904",1
"7160 moon road, Columbus, GA 31909",1
"7600 Veterans Pkwy, Columbus, GA 31909",1
"1041 Broadway, Columbus, GA 31901",1
"6499 Veterans Pkwy, Columbus, GA 31909",1
"941 Veterans Parkway, Columbus, GA 31901",1
"1009 Broadway, Columbus, GA 31901",1
"1639 Bradley Park Dr, Columbus, GA 31904",1
"5010 Armour Rd, Columbus, GA 31904",1
"2932 Warm Springs Rd, Columbus, GA 31909",1
"6100 Bradley Park Dr, Columbus, GA 31904",1
"3137 Mercury Dr, Columbus, GA 31906",1
"3201 Macon Rd Ste 167, Columbus, GA 31906",1
"6100 Veterans Pkwy, Columbus, GA 31909",1
"1039 1st Ave, Columbus, GA 31901",1
"7830 - E Veterans Pkwy, Columbus, GA 31909",1
"115 A 12th St, Columbus, GA 31901",1
"5739 Whitesville Rd, Columbus, GA 31904",1
"11269 GA Hwy 219, Hamilton, GA 31811",1
"4931 50th Street, Consort, AB T0C 1B0",1
"1214 N Wall St, Calhoun, GA 30701",1
"555 Georgia Hwy 53, Calhoun, GA 30701",1
"349 S Wall St, Calhoun, GA 30701",1
"500 S. 3rd Avenue, Chatsworth, GA 30705",1
"201 West Cuyler Street, Dalton, GA 30720",1
"881 College Dr, Dalton, GA 30720",1
"1321 W Walnut Ave, Dalton, GA 30720",1
"1331 W Walnut Ave, Dalton, GA 30720",1
"933 Market St, Dalton, GA 30720",1
"316 N Hamilton St, Dalton, GA 30720",1
"1303 W. Walnut Ave., Dalton, GA 30720",1
"1513 W Walnut Ave Ste 6, Dalton, GA 30720",1
"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",1
"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",1
"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",1
"300 W Patton St., Lafayette, GA 30728",1
"5540 Highway 41, Ringgold, GA 30736",1
"118 Remco Shops Lane, Ringgold, GA 30736",1
"7807 Nashville St, Ringgold, GA 30736",1
"56A Fieldstone Village Drive, Rock Spring, GA 30739",1
"2513 53rd Avenue, Bettendorf, IA 52722",1
"793 Middle Rd, Bettendorf, IA 52722",1
"2561 E 53rd Ave, Bettendorf, IA 52722",1
"2521 - 18th St., Bettendorf, IA 52722",1
"1804 State St, Bettendorf, IA 52722",1
"100 W 76th St, Davenport, IA 52806",1
"589 East 53rd St, Davenport, IA 52807",1
"320 W Kimberly Rd, Davenport, IA 52806",1
"115 E 3rd St, Davenport, IA 52801",1
"1402 W 3rd Street, IA 52802",1
"4882 Utica Ridge Rd, Davenport, IA 52807",1
"4811 N Brady St Ste 3, Davenport, IA 52806",1
"3018 E 53rd St, Davenport, IA 52807",1
"2303 E 53rd St, Davenport, IA 52807",1
"208 E River Dr, Davenport, IA 52801",1
"5270 Utica Ridge Rd, Davenport, IA 52807",1
"3852 N Brady St, Davenport, IA 52806",1
"7250 Northwest Blvd, Davenport, IA 52806",1
"4901 Utica Ridge Rd, Davenport, IA 52807",1
"4005 E 53rd Street, Davenport, IA 52807",1
"1404 S Duff Ave, Ames, IA 50010",1
"2616 Northridge Pkwy, Ames, IA 50010",1
"4345 Hickman Rd, Des Moines, IA 50310",1
"8801 University Ave, Clive, IA 50325",1
"4100 University Avenue, West Des Moines, IA 50266",1
"900 Mulberry Street, Des Moines, IA 50309",1
"1007 Locust St, Des Moines, IA 50309",1
"223 4th Street, Des Moines, IA 50309",1
"1511 High Street, Des Moines, IA 50309",1
"309 Court Ave, Des Moines, IA 50309",1
"210 10th Street, Des Moines, IA 50309",1
"512 E Grand Ave, Des Moines, IA 50309",1
"300 E. Grand Ave., Des Moines, IA 50309",1
"2200 Hubbell Ave, Des Moines, IA 50317",1
"4230 Fleur Dr, Des Moines, IA 50321",1
"5340 Merle Hay Road, Johnston, IA 50131",1
"3100 Forest Ave, Des Moines, IA 50311",1
"11151 Hickman Road, Urbandale, IA 50322",1
"1410 22nd St., West Des Moines, IA 50266",1
"2900 University Ave, West Des Moines, IA 50266",1
"14 Beerburrum St, Dicky Beach, QLD",1
"1220 Iowa St, Dubuque, IA 52001",1
"1630 E 16th St, Dubuque, IA 52001",1
"1091 Main St, Dubuque, IA 52001",1
"350 Bell St, Dubuque, IA 52001",1
"180 Main Street, Dubuque, IA 52001",1
"3100 Dodge St., Dubuque, IA 52003",1
"2515 NW Arterial, Dubuque, IA 52002",1
"855 Century Dr, Dubuque, IA 52002",1
"1795 Greyhound Park Rd, Dubuque, IA 52001",1
"3187 University Ave, Dubuque, IA 52001",1
"1097 Jackson St, Dubuque, IA 52001",1
"1072 Main St, Dubuque, IA 52001",1
"2700 Dodge St, Dubuque, IA 52003",1
"700 Locust St, Dubuque, IA 52001",1
"1298 Main St, Dubuque, IA 52001",1
"378 Main St, Dubuque, IA 52001",1
"290 Locust St, Dubuque, IA 52001",1
"401 Central Ave, Dubuque, IA 52001",1
"51 W 32nd Street, Dubuque, IA 52001",1
"301 Bell Street, Dubuque, IA 52001",1
"12 Shelly Beach Rd, East Ballina, NSW",1
"135 W. Main Street, Fernley, NV 89408",1
"313 Flaxton Drive, Flaxton, QLD",1
"16 Grant St, Forrest, VIC",1
"6323 Grand Hickory Dr Ste 200A, Braselton, GA 30517",1
"515 Grant Street, Clarkesville, GA 30523",1
"90 Public Sq N, Dahlonega, GA 30533",1
"51 W Main St, Dahlonega, GA 30533",1
"59 E Main St, Dahlonega, GA 30533",1
"617 North Grove Street, Dahlonega, GA 30533",1
"87 N. Chestatee St., Dahlonega, GA 30533",1
"6330 Mitchell Street, Flowery Branch, GA 30542",1
"5510 Church Street, Flowery Branch, GA 30542",1
"5545 Atlanta Highway, Flowery Branch, GA 30542",1
"227 Atlanta Highway Suite 900, Gainesville, GA 30501",1
"975 Dawsonville Hwy, Gainesville, GA 30501",1
"3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",1
"317 Spring St SE, Gainesville, GA 30501",1
"1043 Riverside Terrace, Gainesville, GA 30501",1
"118 Bradford St NE, Gainesville, GA 30501",1
"64 Munich Strasse, Helen, GA 30545",1
"8758 N Main St, Helen, GA 30545",1
"8590 N Main St Ste B, Helen, GA 30545",1
"7275 S Main St., Helen, GA 30545",1
"115 Main Rd, Hepburn Springs, Hepburn Springs, VIC",1
"350 Hepburn-Newstead Road, Hepburn Springs, VIC",1
"64 Owen St, Huskisson, NSW",1
"6a Ramsay Blvd, Inverloch, VIC",1
"26 Myer street, Lakes Entrance, VIC",1
"109 S F St, Lakeview, OR 97630",1
"129 N 10th St, Lincoln, NE 68508",1
"27 Belmore Rd,, Lorn, NSW",1
"23 Victoria St, Macedon, VIC",1
"402 Ga. Highway 247, Bonaire, GA 31005",1
"2395 Ingleside Ave, Macon, GA 31204",1
"3040 Vineville Ave, Macon, GA 31204",1
"3086 Riverside Dr, Macon, GA 31210",1
"543 Cherry St, Macon, GA 31201",1
"543 Cherry St, Macon, GA 31201",1
"5080 Riverside Dr, Macon, GA 31210",1
"562 Mulberry St, Macon, GA 31201",1
"587 Cherry St, Macon, GA 31201",1
"201 North Macon St., Macon, GA 31210",1
"121 Tom Hill Sr Blvd, Macon, GA 31210",1
"1289 S Houston Lake Rd, Warner Robins, GA 31088",1
"2507 Moody Rd, Warner Robins, GA 31088",1
"2624 Watson Blvd Ste D, Warner Robins, GA 31093",1
"710 Lake Joy Road, Warner Robins, GA 31088",1
"1224 Russell Pkwy, Warner Robins, GA 31088",1
"1801 Watson Blvd, Warner Robins, GA 31093",1
"102 S Armed Forces Boulevard, Warner Robins, GA 31088",1
"1806 Russell Parkway, Warner Robins, GA 31088",1
"4086 Watson Blvd, Warner Robins, GA 31093",1
"58 Hanbury St, Mayfield, NSW",1
"21053 State Hwy M28, Mc Millan, MI 49853",1
"2 Flinders Pde, Middleton Beach, WA",1
"109 N Broadway Ave, Miller, SD 57362",1
"619 4th Ave, Monroe, WI 53566",1
"167 Main St, Montville, QLD",1
"Ojo Caliente Mineral Springs Resort And Spa 50 Los Banos Rd, Ojo Caliente, NM 87549",1
"125 West Church Street, Orlando, FL 32801",1
"1600 Seven Seas Drive, Lake Buena Vista, FL 32830",1
"1750 E Buena Vista Drive, Lake Buena Vista, FL 32830",1
"1640 E Buena Vista Drive, Lake Buena Vista, FL 32830",1
"8625 International Drive, Orlando, FL 32819",1
"5259 International Drive, Orlando, FL 32819",1
"8849 International Drive, Orlando, FL 32819",1
"9101 International Drive,Orlando, FL 32819",1
"1103 N Mills Avenue, Orlando, FL 32803",1
"932 North Mills Avenue, Orlando, FL 32803",1
"7700 West Sand Lake Road, Orlando, FL 32819",1
"205 East 1st Street, Sanford, FL 32771",1
"67 North Bumby Avenue, Orlando, FL 32803",1
"1236 Hempel Avenue,Gotha, FL 34786",1
"2203 Aloma Avenue, Winter Park, FL 32792",1
"610 W Morse Boulevard, Winter Park, FL 32789",1
"108 S Park Ave, Winter Park, FL 32789",1
"601-B South New York Avenue, Winter Park, FL 32789",1
"215 South Orlando Avenue, Winter Park, FL 32789",1
"565 W Fairbanks Avenue, Winter Park, FL 32789",1
"49 Williams Esplanade, Palm Cove, QLD",1
"70 The Esplanade, Paynesville",1
"39 Church St, Penola, SA",1
"8725 Ortega Park Dr, Navarre, FL 32566",1
"600 E Gregory Street, Pensacola, FL 32502",1
"3001 E Cervantes St, Pensacola, FL 32503",1
"7130 N Davis Hwy, Pensacola, FL 32504",1
"311 N 9th Avenue, Pensacola, FL 32502",1
"997 South Palafox, Pensacola, FL 32502",1
"102 S Palafox Pl, Pensacola, FL",1
"3425 N 12th Ave, Pensacola, FL 32503",1
"300 S Alcaniz Street, Pensacola, FL 32502",1
"27 South Palafox Pl, Pensacola, FL 32501",1
"5555 N Davis Hwy Ste I, Pensacola, FL 32503",1
"600 S Barracks St, Pensacola, FL 32502",1
"4801 N 9th Ave, Pensacola, FL 32503",1
"800 Quietwater Beach Rd, Pensacola Beach, FL 32561",1
"400 Quietwater Beach Rd, Pensacola Beach, FL 32561",1
"45 A Via De Luna Dr, Pensacola Beach, FL 32561",1
"1010 Fort Pickens Rd, Pensacola Beach, FL 32561",1
"400 Pensacola Beach Boulevard, Pensacola Beach, FL 32561",1
"13310 Merilla Street, Pensacola, FL 32507",1
"13486 Perdido Key Dr, Pensacola, FL 32507",1
"4/17 The Esplanade, Cowes, VIC",1
"302 NE Main St, Blackfoot, ID 83221",1
"560 Bullock Street, Pocatello, ID 83202",1
"695 E Main St, Lava Hot Springs, ID 83246",1
"11 E Main St, Lava Hot Springs, ID 83246",1
"626 E Lewis St, Pocatello, ID 83201",1
"917 Yellowstone Avenue, Pocatello, ID 83201",1
"1000 Pocatello Creek Rd Ste W2, Pocatello, ID 83201",1
"559 S 5TH Ave, Pocatello, ID 83201",1
"905 S 5th Ave, Pocatello, ID 83201",1
"314 N Main St, Pocatello, ID 83204",1
"1800 Garrett Way, Pocatello, ID 83201",1
"615 South 1st Avenue, ID 83201",1
"1400 Bench Rd, Pocatello, ID 83201",1
"961 Hiline Rd, Pocatello, ID 83201",1
"415 Yellowstone Ave, Pocatello, ID 83201",1
"330 N Main Street, Pocatello, ID 83204",1
"140 S. Main, Pocatello, ID 83204",1
"815 S 1st Street, Pocatello, ID 83201",1
"303 E Alameda Road, ID 83201",1
"123 Jefferson Ave, Pocatello, ID 83201",1
"1020 Barrett Lake Rd, Dulzura, CA 91917",1
"258 Nassau St, Princeton, NJ 08542",1
"56-505 Kamehameha Hwy, Kahuku, HI 96731",1
"75-5629 Kuakini Highway, Kailua Kona, HI 96740",1
"933 Kapahulu Ave, Honolulu, HI 96816",1
"1279 S Kihei Road, Kihei, HI 96753",1
"1945 S Kihei Road, Kihei, HI 96753",1
"10 Wailea Gateway Place, Unit B-201 Kihei, Hawaii, HI 96753",1
"1881 S Kihei Rd, Kihei, HI 96753",1
"286 Kupuohi St, Lahaina, HI 96761",1
"1285 Front St, Lahaina, HI 96761",1
"5315 Lower Honoapiilani Rd, Lahaina, HI 96761",1
"2435 Kaanapali Pkwy, Lahaina, HI 96761",1
"845 Front St, Lahaina, HI 96761",1
"799 Poho Pl, Paia, HI 96779",1
"2310 Kuhio Avenue, Honolulu, HI 96815",1
"226 Lewers St, Honolulu, HI 96815",1
"2586 Kalakaua Ave, Honolulu, HI 96815",1
"2335 Kalakaua Ave, Honolulu, HI 96815",1
"343 Saratoga Road, Honolulu, HI 96815",1
"226 Lewers St, Honolulu, HI 96815",1
"1860 Ala Moana Blvd, Honolulu, HI 96815",1
"102 W Congress St, Savannah, GA 31401",1
"2430 Habersham Street, Savannah, GA 31401",1
"212 E Broughton Street, Savannah, GA 31401",1
"107 W Jones St, Savannah, GA 31401",1
"108 E York Street, Savannah, GA 31401",1
"21 W Bay St, Savannah, GA 31401",1
"20 E Broad St, Savannah, GA 31401",1
"325 E Bay St, Savannah, GA 31401",1
"301 W Jones St, Savannah, GA 31401",1
"39 Barnard St, Savannah, GA 31401",1
"28 Drayton St, Savannah, GA 31401",1
"115 E River St, Savannah, GA 31401",1
"122 E. Liberty, Savannah, GA 31401",1
"42 MLK Jr. Blvd, Savannah, GA 31401",1
"102 West Bay St., Savannah, GA 31401",1
"12 W Liberty St, Savannah, GA 31401",1
"23 Abercorn St, Savannah, GA 31401",1
"26 E Bay St, Savannah, GA 31401",1
"40 Estill Hammock Rd, Tybee Island, GA 31328",1
"1311 Butler Ave, Tybee Island, GA 31328",1
"10 Bayfront Avenue, 57 Marina Bay Sands 018956",1
"2 Bayfront Avenue, B1-71 Marina Bay Sands 018972",1
41 Bukit Pasoh Road 089855,1
36 Keong Saik Road 089143,1
"2 Stamford Road, Level 70 Equinox Complex 178882",1
"3 Duxton Hill, Duxton 089589",1
12 Haji Lane 189205,1
"10 Greenwood Avenue, Hillcrest Park 289201",1
"308 Tanglin Road,Phoenix Park #01-01  247974",1
"115 King George Avenue, #01-02 Ann Chuan Industrial Building 208561",1
150 Tyrwhitt Road 207563,1
"803 Raffles Avenue, #01-15 Esplanade Mall 039802",1
"7 Raffles Avenue, Ritz-carlton Millenia Singapore 039799",1
"The Ritz-Carlton, 7 Raffles Avenue,  Millenia Singapore,  039799",1
136 Neil Road 088865,1
"674 North Bridge Road, #01-01 Haji Lane 188804",1
"The Quayside
60 Roberston Quay #01-13 238252",1
17 Jalan Pinang 199149,1
118 Telok Ayer Street 068587,1
"161 Middle Road, Sculpture Square 188978",1
"224 4th Ave NE, Le Mars, IA 51031",1
"2320 Transit Ave, Sioux City, IA 51106",1
"800 W 7th St, Sioux City, IA 51103",1
"201 Pierce St, Sioux City, IA 51101",1
"513 6th St, Sioux City, IA 51101",1
"4229 S Lakeport St, Sioux City, IA 51106",1
"3523 Singing Hills Blvd, Sioux City, IA 51106",1
"1417 Morningside Ave, Sioux City, IA 51106",1
"800 Pierce St, Sioux City, IA 51101",1
"2401 5th St, Sioux City, IA 51101",1
"2622 Leech Ave, Sioux City, IA 51106",1
"301 Douglas St, Sioux City, IA 51101",1
"2945 Hamilton Blvd, Sioux City, IA 51104",1
"3138 Singing Hills Blvd, Sioux City, IA 51106",1
"1107 4th St, Sioux City, IA 51101",1
"4567 Southern Hills Drive, Sioux City, IA 51106",1
"515 W 7th St, Sioux City, IA 51103",1
"523 W 19th St, Sioux City, IA 51103",1
"416 Jackson St., Sioux City, IA 51101",1
"385 E 4th St, South Sioux City, IA 68776",1
"1800 Gulf To Bay Blvd, Clearwater, FL 33765",1
"128 3rd St S, St Petersburg, FL 33701",1
"204 Beach Drive Northeast, St Petersburg, FL 33701",1
"10 Beach Dr, St Petersburg, FL 33701",1
"332 Beach Dr NE, St Petersburg, FL 33701",1
"1208 S Howard Ave, Tampa, FL 33606",1
"901 W. Platt St., Tampa, FL 33606",1
"912 W Kennedy Blvd, Tampa, FL 33606",1
"2500 W Azeele St, Tampa, FL 33609",1
"901 S Howard Avenue, Tampa, FL 33606",1
"19325 Gulf Blvd, Indian Shores, FL 33785",1
"2909 22nd Ave N, St Petersburg, FL 33713",1
"16699 Gulf Blvd, North Redington Beach, FL 33708",1
